Customer ID,Preferred Payment Method,Total Spent,Accessory Spent
16075,PayPal,6291.28,94.83
16076,PayPal,3250.62,90.56
16077,Credit Card,16732.940000000002,388.15999999999997
16078,Bank Transfer,9947.42,258.82
16079,PayPal,3216.5,0.0
16081,Bank Transfer,16843.07,291.28
16082,PayPal,3932.05,63.87
16083,Bank Transfer,6343.42,150.98
16084,Bank Transfer,459.5,37.68
16086,Credit Card,10576.6,326.14
16089,Bank Transfer,8240.92,584.1
16090,PayPal,16548.4,62.11
16091,Credit Card,6528.38,176.96
16094,Bank Transfer,3250.62,0.0
16095,Bank Transfer,10968.51,263.86
16096,Credit Card,8885.91,465.76
16101,Bank Transfer,5698.4,84.29
16102,Bank Transfer,2167.08,94.12
16104,PayPal,12938.2,0.0
16105,PayPal,2889.44,37.0
16107,Credit Card,6534.240000000001,120.49
16108,Credit Card,11187.36,151.77
16111,Credit Card,8736.4,142.87
16112,Bank Transfer,361.18,71.52
16113,Bank Transfer,8330.26,257.09000000000003
16114,PayPal,6652.46,163.23000000000002
16115,PayPal,2889.44,0.0
16117,PayPal,7281.139999999999,69.43
16120,PayPal,7996.69,124.91
16121,Bank Transfer,722.36,102.17
16123,Credit Card,4695.34,0.0
16125,PayPal,11140.400000000001,232.95
16126,PayPal,2167.08,0.0
16128,Bank Transfer,8057.629999999999,140.20999999999998
16129,Bank Transfer,6362.139999999999,215.69
16130,Bank Transfer,5698.4,0.0
16131,PayPal,2889.44,75.38
16132,PayPal,20480.45,274.23
16136,PayPal,16165.08,167.99
16137,Bank Transfer,4595.0,49.12
16138,PayPal,16831.72,145.89
16139,PayPal,11928.8,278.92
16140,Bank Transfer,6068.88,288.20000000000005
16141,Bank Transfer,7104.38,361.74
16142,PayPal,8549.1,0.0
16143,Bank Transfer,16138.99,508.21999999999997
16144,PayPal,12232.64,290.89
16145,PayPal,5394.56,0.0
16146,Bank Transfer,361.18,234.2
16153,Credit Card,786.41,207.48
16154,Bank Transfer,459.5,60.29
16157,Bank Transfer,919.0,149.94
16158,Bank Transfer,12137.76,114.22
16159,Bank Transfer,18234.879999999997,284.88
16161,PayPal,1378.5,83.09
16162,PayPal,4135.5,128.58
16165,PayPal,4045.92,246.88
16166,Credit Card,2297.5,0.0
16167,Credit Card,6983.4,324.76
16168,PayPal,361.18,193.15
16170,Bank Transfer,7077.69,146.48
16173,Bank Transfer,3216.5,175.76
16175,Bank Transfer,3216.5,160.91
16176,Credit Card,7977.76,0.0
16177,Credit Card,2528.26,44.83
16179,Credit Card,7356.26,49.54
16180,Bank Transfer,2297.5,107.92
16182,Bank Transfer,1083.54,116.19
16184,Credit Card,2757.0,69.03
16185,Bank Transfer,3595.7799999999997,115.08
16186,Bank Transfer,15502.439999999999,0.0
16187,Bank Transfer,4718.46,96.96
16188,PayPal,6291.28,185.23
16189,Credit Card,3447.26,199.69
16190,Credit Card,7513.0,286.2
16191,Credit Card,7864.1,234.41
16192,Bank Transfer,6213.0,197.8
16193,PayPal,786.41,0.0
16194,Credit Card,4797.54,177.76
16195,PayPal,2279.36,168.96
16198,Bank Transfer,11396.8,227.93
16200,Bank Transfer,10675.04,334.16999999999996
16201,Bank Transfer,10112.810000000001,314.88
16203,Credit Card,4285.32,394.98
16204,Credit Card,4135.5,124.49
16205,Bank Transfer,6838.08,80.27
16206,Credit Card,11396.8,156.85
16207,Bank Transfer,13676.16,358.61
16209,Bank Transfer,1139.68,177.5
16210,PayPal,4825.76,193.83
16211,Bank Transfer,3932.05,93.85
16212,PayPal,1083.54,153.37
16213,PayPal,5698.4,125.24
16215,Credit Card,1083.54,203.8
16216,PayPal,2658.68,99.35
16217,Credit Card,6140.06,100.5
16220,PayPal,7303.65,272.17
16221,PayPal,459.5,174.04
16222,Bank Transfer,2167.08,178.13
16223,Credit Card,6291.28,163.22
16224,Credit Card,2697.28,99.16
16226,Bank Transfer,7077.69,168.8
16227,PayPal,2889.44,0.0
16233,Bank Transfer,459.5,40.46
16234,PayPal,2022.96,0.0
16237,Bank Transfer,5708.32,77.76
16239,Credit Card,12954.400000000001,107.23
16240,PayPal,13275.45,124.42
16241,PayPal,6291.28,131.69
16242,PayPal,1444.72,146.48
16243,PayPal,1805.9,202.76
16244,Credit Card,4158.01,138.67000000000002
16245,PayPal,1838.0,0.0
16248,Bank Transfer,3250.62,235.0
16249,Credit Card,10257.12,221.21
16252,Credit Card,5179.74,251.04
16253,Bank Transfer,5054.5,77.78
16255,Bank Transfer,3216.5,136.9
16256,Bank Transfer,5317.36,0.0
16257,Credit Card,11050.67,251.03
16259,PayPal,3611.8,80.24
16261,Bank Transfer,2757.0,155.32
16262,Credit Card,2022.96,48.0
16263,Bank Transfer,8764.380000000001,141.71
16264,Credit Card,4135.5,88.54
16265,Bank Transfer,3250.6200000000003,30.69
16266,Credit Card,8033.13,61.77
16267,Bank Transfer,5394.56,0.0
16268,Bank Transfer,6838.68,204.79999999999998
16269,PayPal,1444.72,70.26
16271,Credit Card,12342.95,60.09
16272,PayPal,3145.64,25.8
16276,Bank Transfer,4334.16,255.67000000000002
16277,Bank Transfer,1444.72,59.66
16278,Bank Transfer,5168.6,137.92000000000002
16279,Bank Transfer,1139.68,70.74
16283,PayPal,8140.58,202.06
16284,Bank Transfer,17095.2,195.61
16285,PayPal,6291.28,200.79
16286,PayPal,11874.44,161.51
16288,Credit Card,2279.36,173.26
16290,PayPal,1838.0,89.27
16293,Bank Transfer,5394.56,66.55
16294,PayPal,17302.8,592.33
16295,Credit Card,4135.5,148.85
16296,Bank Transfer,4558.72,28.82
16297,PayPal,15955.52,383.61
16300,Bank Transfer,3250.62,180.91
16302,Bank Transfer,3932.05,93.05
16303,Credit Card,722.36,84.42
16304,Credit Card,2818.73,234.56
16306,PayPal,3216.5,123.42
16307,PayPal,6892.5,143.15
16309,PayPal,1348.64,113.74
16310,Credit Card,1572.82,223.56
16312,Credit Card,4595.0,84.75
16313,Credit Card,13486.4,126.06
16314,Credit Card,14512.0,317.87
16315,Credit Card,1348.64,0.0
16317,Bank Transfer,5698.4,73.87
16318,PayPal,6068.88,28.95
16323,Credit Card,9149.080000000002,378.3
16324,Bank Transfer,5394.56,104.39
16325,Bank Transfer,4239.72,419.44000000000005
16328,Credit Card,5504.87,354.93
16331,Credit Card,12882.009999999998,368.62
16332,Bank Transfer,9117.44,43.25
16333,Bank Transfer,10000.93,78.49
16334,Bank Transfer,3676.0,227.56
16335,Bank Transfer,2757.0,184.14
16336,PayPal,12684.6,218.04000000000002
16339,Credit Card,6556.46,115.86
16340,Credit Card,3250.62,80.08
16341,Bank Transfer,8450.45,398.36
16342,Credit Card,1083.54,56.36
16343,Bank Transfer,2697.28,0.0
16344,Bank Transfer,8636.28,325.09000000000003
16346,Credit Card,4382.1900000000005,191.08
16350,PayPal,20402.57,203.53000000000003
16351,PayPal,9310.2,197.01
16352,PayPal,8271.0,194.57000000000002
16353,PayPal,7342.87,163.88
16355,Bank Transfer,9438.7,220.72000000000003
16356,Credit Card,14286.24,98.93
16357,Bank Transfer,34563.7,495.19
16358,Bank Transfer,6838.08,0.0
16364,Bank Transfer,4045.92,154.27
16365,Bank Transfer,2889.44,111.03
16366,PayPal,7977.76,0.0
16367,PayPal,12472.25,271.43
16368,Bank Transfer,6291.28,0.0
16369,Credit Card,3019.86,66.49
16370,Credit Card,674.32,193.66
16372,Credit Card,4718.46,139.38
16373,PayPal,4135.5,30.46
16375,Bank Transfer,4558.72,198.09
16376,Credit Card,6068.88,26.68
16377,PayPal,674.32,0.0
16379,PayPal,2359.23,15.24
16380,Bank Transfer,1805.9,83.95
16381,Credit Card,15328.849999999999,62.84
16382,PayPal,6270.55,191.38
16383,Credit Card,17257.92,528.4200000000001
16384,Bank Transfer,3216.5,12.86
16385,PayPal,4558.72,70.92
16386,Bank Transfer,7906.88,328.34
16387,Bank Transfer,15313.630000000001,369.89
16390,Bank Transfer,3419.04,143.64
16391,PayPal,10689.49,114.11
16392,Bank Transfer,1378.5,265.97
16394,Bank Transfer,4103.4,178.97
16395,Bank Transfer,13482.84,164.11
16396,Credit Card,6405.15,299.22
16397,Credit Card,1139.68,89.35
16398,PayPal,6362.139999999999,68.51
16399,Bank Transfer,7086.9800000000005,262.44
16401,Credit Card,5179.74,107.78
16403,Bank Transfer,1543.04,144.09
16404,Credit Card,459.5,0.0
16405,Bank Transfer,4592.679999999999,429.98
16408,PayPal,17293.559999999998,602.68
16409,Credit Card,4857.86,169.42
16410,Bank Transfer,3216.5,162.6
16411,Credit Card,4718.46,86.83
16412,Bank Transfer,919.0,93.51
16413,Credit Card,919.0,157.96
16414,Bank Transfer,4595.0,144.79
16418,Bank Transfer,7077.69,66.74
16419,Credit Card,8337.220000000001,379.96
16420,Credit Card,1378.5,130.25
16422,Credit Card,8121.7,65.66
16423,Credit Card,3106.5,113.29
16424,PayPal,12272.58,424.97
16425,Bank Transfer,2297.5,148.4
16427,Bank Transfer,1348.64,135.81
16429,Credit Card,11962.53,287.46
16431,Bank Transfer,13523.84,140.38
16435,Credit Card,6935.360000000001,242.65
16436,Bank Transfer,6068.88,145.07
16437,Bank Transfer,674.32,95.44
16439,Bank Transfer,2757.0,146.86
16440,Bank Transfer,5744.76,141.79
16442,Bank Transfer,7123.26,158.8
16443,PayPal,2971.82,50.71
16444,Credit Card,3932.05,67.23
16446,PayPal,10114.8,219.29000000000002
16449,PayPal,3419.04,129.06
16450,Bank Transfer,919.0,182.54
16451,Bank Transfer,5177.5,136.95
16452,PayPal,8766.16,97.12
16453,PayPal,13756.64,623.23
16454,Bank Transfer,16592.440000000002,15.44
16456,PayPal,3419.04,0.0
16457,Bank Transfer,7977.76,0.0
16458,Bank Transfer,3250.62,98.47
16462,Credit Card,3216.5,173.87
16463,PayPal,4101.08,221.76
16464,Bank Transfer,4695.34,186.49
16468,Credit Card,2757.0,33.61
16469,Credit Card,4029.12,172.3
16472,Bank Transfer,1083.54,97.67
16473,PayPal,722.36,0.0
16476,Bank Transfer,3371.6,0.0
16477,Bank Transfer,919.0,183.52
16479,PayPal,6343.42,154.49
16481,Bank Transfer,4085.26,365.63
16482,Bank Transfer,3676.0,98.27
16485,PayPal,786.41,0.0
16486,PayPal,3676.0,0.0
16487,PayPal,4720.24,66.02
16488,PayPal,9702.1,157.69
16489,Credit Card,2279.36,130.93
16492,Bank Transfer,13473.62,38.63
16493,Credit Card,4595.0,205.5
16499,PayPal,3216.5,101.52
16501,Credit Card,786.41,152.15
16502,Credit Card,12969.619999999999,127.96
16503,Credit Card,3419.04,155.9
16504,Credit Card,4135.5,47.82
16506,Bank Transfer,2279.36,0.0
16507,Credit Card,12191.12,310.0
16509,Bank Transfer,9989.560000000001,82.49
16510,PayPal,15311.18,368.55
16512,Bank Transfer,6478.1,52.28
16513,PayPal,5698.4,94.8
16514,Bank Transfer,1378.5,57.1
16516,Credit Card,3611.8,87.61
16517,Bank Transfer,10690.26,201.23
16518,Bank Transfer,6743.2,126.58
16519,Bank Transfer,3932.05,253.34
16520,PayPal,919.0,14.66
16522,PayPal,12897.66,182.93
16523,Bank Transfer,1805.9,98.94
16524,Credit Card,722.36,59.02
16526,Credit Card,4718.46,39.75
16527,PayPal,7977.76,123.96
16529,PayPal,6068.88,0.0
16531,Credit Card,6291.28,39.07
16532,Credit Card,7447.38,0.0
16534,Credit Card,6291.28,148.07
16535,Credit Card,361.18,67.11
16537,PayPal,2022.96,123.03
16540,Bank Transfer,786.41,0.0
16542,Credit Card,361.18,0.0
16543,PayPal,4558.72,70.82
16545,PayPal,6068.88,0.0
16550,PayPal,2889.44,269.26
16552,PayPal,5454.280000000001,118.78
16553,Bank Transfer,8033.13,153.34
16555,Bank Transfer,9815.76,248.06
16556,PayPal,4558.72,118.05
16557,Bank Transfer,7077.69,162.65
16558,Credit Card,4720.24,146.45
16559,PayPal,11283.14,159.4
16560,PayPal,2022.96,99.4
16561,PayPal,11306.560000000001,374.39
16564,PayPal,9333.73,274.20000000000005
16566,PayPal,2359.23,102.3
16568,PayPal,2359.23,145.64
16570,Bank Transfer,3145.64,50.0
16571,Credit Card,7977.76,97.26
16572,PayPal,11123.4,50.95
16573,Bank Transfer,10878.7,237.54999999999998
16574,Bank Transfer,6302.58,125.14
16577,PayPal,3419.04,0.0
16578,PayPal,1083.54,143.39
16579,Bank Transfer,2167.08,0.0
16581,Credit Card,7561.64,23.24
16582,Credit Card,5248.67,27.93
16583,Bank Transfer,11283.14,187.07
16584,PayPal,15046.77,387.07
16588,Credit Card,4851.05,126.43
16590,PayPal,2889.44,462.02
16591,Bank Transfer,3860.96,245.75
16592,Credit Card,7864.1,104.47
16593,Credit Card,6068.88,145.88
16595,Credit Card,6068.88,271.27
16597,PayPal,11396.8,153.76
16599,Credit Card,3250.62,191.7
16600,Bank Transfer,919.0,91.86
16602,Bank Transfer,3250.62,39.11
16603,Credit Card,12315.8,172.89
16604,PayPal,13151.68,431.27
16605,Credit Card,1805.9,0.0
16607,Credit Card,1444.72,0.0
16608,Credit Card,3932.05,65.17
16609,Bank Transfer,16709.52,463.38
16611,PayPal,6405.15,191.73000000000002
16612,Bank Transfer,5698.4,0.0
16613,PayPal,11414.94,156.49
16614,Credit Card,3643.9,68.29
16615,Credit Card,7977.76,195.16
16616,Credit Card,1838.0,0.0
16619,Credit Card,3216.5,118.57
16621,PayPal,4919.900000000001,146.8
16623,PayPal,6068.88,134.45
16624,Credit Card,12536.48,454.51
16625,Bank Transfer,7864.1,10.86
16626,PayPal,17446.32,229.34
16628,Credit Card,4590.36,119.23
16629,Credit Card,5808.8099999999995,505.07000000000005
16630,Credit Card,1805.9,161.41
16635,PayPal,13563.88,400.72
16636,PayPal,919.0,149.61
16637,Bank Transfer,12582.56,128.9
16641,Credit Card,6629.33,202.35000000000002
16644,Credit Card,7969.08,118.44
16645,Bank Transfer,6487.54,222.18
16646,Bank Transfer,18765.72,171.04999999999998
16647,PayPal,5394.56,0.0
16648,Bank Transfer,18234.88,150.35
16650,PayPal,6291.28,55.86
16651,Bank Transfer,5077.01,165.75
16655,PayPal,8988.56,226.85000000000002
16656,PayPal,3676.0,0.0
16657,PayPal,10426.779999999999,93.09
16658,Credit Card,3616.28,83.97
16659,Credit Card,5698.4,159.38
16661,Bank Transfer,5394.56,136.49
16667,PayPal,4595.0,76.33
16669,Credit Card,6433.0,201.94
16670,Credit Card,786.41,0.0
16672,PayPal,9197.31,105.08
16673,Credit Card,8366.380000000001,212.09
16674,PayPal,2167.08,124.83
16676,Credit Card,22024.4,285.36
16677,Bank Transfer,361.18,76.01
16679,PayPal,3216.5,94.12
16681,Bank Transfer,4045.92,128.17
16682,Credit Card,786.41,166.08
16683,Bank Transfer,3371.6,76.93
16684,Credit Card,4135.5,25.0
16686,PayPal,6291.28,206.29
16687,Bank Transfer,1083.54,65.63
16689,Credit Card,2528.26,90.69
16690,Bank Transfer,10419.2,91.96
16691,Credit Card,361.18,160.11
16695,Credit Card,2359.23,0.0
16696,Credit Card,10210.279999999999,208.24
16697,Bank Transfer,3676.0,0.0
16699,Credit Card,6635.54,86.2
16700,PayPal,674.32,43.86
16701,PayPal,4135.5,0.0
16702,PayPal,2889.44,163.18
16703,Credit Card,2279.36,0.0
16705,Bank Transfer,9005.16,0.0
16707,Credit Card,8650.51,154.56
16708,PayPal,12131.4,324.48
16709,Bank Transfer,3145.64,40.75
16710,Credit Card,1805.9,309.57000000000005
16711,Bank Transfer,2359.23,116.64
16712,PayPal,2279.36,141.6
16714,Credit Card,11396.8,0.0
16715,Bank Transfer,11829.94,73.73
16718,Bank Transfer,2809.37,108.25
16723,PayPal,11396.8,38.34
16724,PayPal,1444.72,136.15
16725,PayPal,6291.28,44.7
16728,PayPal,7351.09,231.71
16729,PayPal,12536.480000000001,344.76
16730,Credit Card,1572.82,10.08
16731,Credit Card,8091.84,0.0
16732,Credit Card,11396.8,0.0
16734,PayPal,3932.05,98.28
16737,PayPal,9366.34,346.59000000000003
16738,Credit Card,1572.82,71.42
16741,PayPal,8643.98,168.12
16742,Credit Card,2889.44,141.31
16743,Bank Transfer,20390.16,176.85
16744,PayPal,10819.16,460.76
16745,Bank Transfer,674.32,162.06
16746,PayPal,3932.05,0.0
16748,Bank Transfer,786.41,0.0
16749,Bank Transfer,4767.68,171.93
16750,PayPal,6743.2,0.0
16751,Credit Card,6954.23,63.7
16752,PayPal,4045.92,35.16
16753,Bank Transfer,1572.82,73.6
16755,Credit Card,2279.36,116.2
16756,Credit Card,2022.96,95.59
16759,Credit Card,5504.87,59.27
16761,Bank Transfer,13868.920000000002,156.81
16763,Credit Card,4494.28,274.43
16764,Bank Transfer,4135.5,109.92
16766,Bank Transfer,1926.0900000000001,115.66
16767,Credit Card,5698.4,0.0
16768,Credit Card,18331.96,246.29000000000002
16769,Bank Transfer,5442.599999999999,268.65
16771,Bank Transfer,2757.0,56.14
16772,PayPal,10257.12,0.0
16775,PayPal,6291.28,71.86
16777,Bank Transfer,8330.26,176.51
16779,PayPal,3932.05,162.32
16780,Bank Transfer,7864.099999999999,154.79000000000002
16782,Credit Card,6935.360000000001,280.17
16783,PayPal,5698.4,68.34
16787,Bank Transfer,6802.92,626.95
16788,Bank Transfer,1378.5,116.53
16789,PayPal,18651.440000000002,173.68
16790,Credit Card,4595.0,75.58
16794,PayPal,5424.42,83.4
16795,PayPal,3868.0,141.92
16797,Credit Card,2279.36,191.21
16798,PayPal,12459.1,159.61
16799,PayPal,16117.039999999999,266.02
16800,Credit Card,7864.1,190.12
16802,PayPal,9117.44,157.28
16804,Credit Card,4326.32,228.57999999999998
16805,Bank Transfer,13234.8,108.01
16808,PayPal,7970.86,186.37
16809,Credit Card,5394.56,48.18
16810,PayPal,11909.810000000001,136.46
16811,Credit Card,3972.98,266.51
16812,Credit Card,9790.19,233.84
16813,PayPal,4720.24,252.14
16816,Credit Card,4334.16,44.52
16817,Credit Card,4595.0,49.74
16818,Credit Card,3467.6800000000003,250.26000000000002
16821,Credit Card,10931.44,204.03
16822,PayPal,3250.62,221.17
16823,Bank Transfer,4720.24,61.1
16824,PayPal,6291.28,153.75
16825,Bank Transfer,4912.4,28.22
16826,Credit Card,459.5,97.09
16827,Credit Card,7970.86,80.61
16828,Bank Transfer,5504.87,94.1
16829,Credit Card,3676.0,159.29
16830,PayPal,16780.379999999997,12.84
16831,PayPal,2279.36,105.94
16833,Bank Transfer,5866.05,317.96000000000004
16834,Bank Transfer,1838.0,86.09
16835,PayPal,4720.24,0.0
16836,PayPal,4511.28,193.12
16840,Bank Transfer,12793.44,73.81
16841,Credit Card,7077.69,85.89
16843,PayPal,1181.8600000000001,321.04
16844,PayPal,459.5,196.77
16846,Credit Card,7448.16,118.48
16847,Credit Card,2697.28,175.93
16851,PayPal,11213.19,243.86
16852,Bank Transfer,5842.92,117.91
16853,PayPal,2359.23,64.93
16855,PayPal,12926.82,464.24
16857,Credit Card,10257.12,213.55
16861,Bank Transfer,4135.5,238.71
16863,PayPal,33035.92,486.17
16864,Bank Transfer,1348.64,104.56
16866,Credit Card,5947.3,439.06
16867,Bank Transfer,6838.08,86.77
16869,PayPal,2889.44,95.63
16870,Credit Card,14970.42,515.34
16871,PayPal,6743.2,129.62
16873,Credit Card,722.36,0.0
16874,PayPal,459.5,0.0
16876,Bank Transfer,2359.23,0.0
16877,Bank Transfer,3611.8,42.99
16878,Credit Card,3932.05,126.14
16880,Bank Transfer,722.36,25.64
16881,Credit Card,2032.32,228.67000000000002
16883,PayPal,3932.05,157.73
16884,PayPal,459.5,0.0
16885,Bank Transfer,6838.08,35.93
16886,PayPal,6967.38,219.18
16887,Credit Card,2757.0,52.76
16888,Bank Transfer,14046.64,257.43
16889,Credit Card,4718.46,154.3
16890,PayPal,11798.44,270.08000000000004
16891,PayPal,6838.08,0.0
16892,Credit Card,10690.26,113.25999999999999
16894,Bank Transfer,9006.36,459.76
16896,Credit Card,25893.8,372.18
16898,Credit Card,1083.54,0.0
16900,PayPal,3932.05,0.0
16901,Bank Transfer,6291.28,80.07
16902,PayPal,2889.44,0.0
16903,PayPal,10851.86,414.62
16905,PayPal,10636.44,220.65
16907,Bank Transfer,2488.32,253.42000000000002
16908,PayPal,9117.44,25.53
16909,PayPal,16630.05,117.45
16910,Bank Transfer,2279.36,101.92
16911,Bank Transfer,1378.5,107.03
16912,Bank Transfer,5586.72,69.62
16914,Credit Card,3419.04,186.97
16915,PayPal,6068.88,83.36000000000001
16917,Credit Card,13571.79,172.38
16918,Credit Card,674.32,221.99
16919,Credit Card,3676.0,411.08
16920,Bank Transfer,4695.34,139.82
16922,Bank Transfer,9507.779999999999,209.54
16923,Credit Card,722.36,42.86
16924,Bank Transfer,7906.88,0.0
16925,Credit Card,7123.26,121.79
16926,Bank Transfer,11396.8,171.73
16927,Bank Transfer,12441.599999999999,114.18
16928,PayPal,361.18,190.38
16929,PayPal,8206.8,71.15
16930,PayPal,1378.5,124.82
16932,Credit Card,3676.0,81.59
16933,PayPal,1444.72,134.1
16934,Credit Card,6291.28,83.89
16935,PayPal,3932.05,64.21
16939,Credit Card,1838.0,0.0
16940,PayPal,7123.26,349.80999999999995
16942,Credit Card,2022.96,22.34
16943,Bank Transfer,7256.0,165.45
16944,Credit Card,3676.0,0.0
16945,PayPal,9117.44,72.28
16946,PayPal,3419.04,0.0
16949,Bank Transfer,2528.26,60.15
16950,Credit Card,18234.879999999997,245.31
16951,PayPal,2297.5,36.44
16952,PayPal,10223.33,207.04000000000002
16953,Bank Transfer,5224.94,56.82
16954,Bank Transfer,1139.68,0.0
16955,Bank Transfer,4045.92,89.97
16956,PayPal,2167.08,0.0
16957,PayPal,16260.34,568.9100000000001
16958,Bank Transfer,2167.08,90.89
16960,PayPal,11461.66,15.65
16963,Bank Transfer,9117.44,133.88
16966,Credit Card,7800.049999999999,93.8
16967,PayPal,5036.360000000001,84.49000000000001
16968,Bank Transfer,919.0,167.98
16969,PayPal,13319.16,358.72
16970,Credit Card,6405.15,142.42
16971,PayPal,3840.54,0.0
16973,Bank Transfer,9967.13,211.51
16975,Bank Transfer,3611.8,132.74
16976,Credit Card,8715.939999999999,71.94
16977,PayPal,8570.64,0.0
16978,PayPal,10200.98,272.35
16979,PayPal,10257.12,176.92
16982,Credit Card,7210.28,244.73
16983,Bank Transfer,4558.72,89.01
16985,Credit Card,6068.88,158.44
16989,PayPal,1083.54,25.59
16990,Bank Transfer,8091.84,153.57
16993,Bank Transfer,3611.8,144.2
16994,PayPal,12459.1,64.09
16995,PayPal,1083.54,151.58
16997,Bank Transfer,786.41,139.92
16998,Credit Card,2297.5,79.58
16999,Credit Card,7864.1,154.46
17000,Credit Card,2889.44,145.75
17002,PayPal,8587.84,314.16999999999996
17005,Bank Transfer,5394.56,0.0
17006,Credit Card,5269.32,251.99
17007,Credit Card,6743.2,0.0
17008,Bank Transfer,4595.0,119.52
17009,Bank Transfer,10620.1,349.1
17011,Bank Transfer,8456.189999999999,56.23
17013,PayPal,2167.08,255.19
17014,Bank Transfer,5504.87,0.0
17016,Credit Card,5708.32,75.21
17017,Bank Transfer,8097.18,55.37
17020,Bank Transfer,13676.16,313.79999999999995
17021,PayPal,3676.0,40.09
17026,Bank Transfer,9319.5,268.16
17030,Credit Card,3250.62,183.72
17031,Bank Transfer,3145.64,212.45999999999998
17032,Bank Transfer,2279.36,89.32
17036,Bank Transfer,3371.6,23.98
17037,PayPal,13562.5,183.86
17039,Credit Card,1838.0,0.0
17041,PayPal,7864.1,228.59
17042,Credit Card,2164.91,88.45
17043,Bank Transfer,7864.1,31.22
17047,PayPal,9436.92,183.15
17049,Bank Transfer,5504.87,99.31
17050,PayPal,7969.54,82.02
17052,PayPal,4595.0,127.63
17054,Bank Transfer,22730.17,658.3199999999999
17055,Credit Card,15040.7,141.79000000000002
17058,Credit Card,4135.5,66.42
17059,PayPal,361.18,108.78
17061,Bank Transfer,5394.56,71.63
17062,Credit Card,6528.38,148.36
17064,Credit Card,4135.5,155.4
17067,Credit Card,7864.1,92.63
17068,Bank Transfer,8181.42,287.94
17070,Credit Card,11530.74,525.5
17071,Credit Card,1083.54,127.37
17072,Credit Card,5504.87,265.02
17073,Credit Card,3419.04,0.0
17074,Bank Transfer,1805.9,53.0
17075,Bank Transfer,12307.119999999999,469.3
17076,Credit Card,2697.28,178.01
17077,Bank Transfer,4595.0,0.0
17079,Bank Transfer,4135.5,91.52
17083,Credit Card,14294.16,210.49
17085,Credit Card,6838.08,59.4
17086,PayPal,3611.8,176.59
17087,PayPal,4595.0,174.39
17088,Bank Transfer,8394.31,323.46
17089,Credit Card,3932.05,30.8
17090,PayPal,1444.72,0.0
17091,Bank Transfer,1444.72,0.0
17094,PayPal,9117.44,139.54
17096,Credit Card,13868.920000000002,178.26
17097,Bank Transfer,14543.240000000002,248.76
17098,PayPal,19036.719999999998,471.8
17099,Credit Card,3216.5,74.22
17100,Bank Transfer,10257.12,0.0
17101,Bank Transfer,8090.0599999999995,65.79
17104,Bank Transfer,2528.26,113.65
17106,Bank Transfer,10449.880000000001,333.76
17108,PayPal,6821.639999999999,43.67
17109,Bank Transfer,7077.69,145.99
17110,PayPal,919.0,0.0
17112,Bank Transfer,2921.46,192.32
17113,Credit Card,7977.76,111.79
17114,PayPal,3145.64,75.02
17115,Credit Card,6460.31,92.31
17117,Credit Card,786.41,210.52
17120,Credit Card,7922.820000000001,71.57
17121,PayPal,3145.64,37.34
17122,Credit Card,1838.0,0.0
17123,Credit Card,10789.119999999999,144.67
17125,PayPal,17095.199999999997,173.69
17128,Credit Card,5394.56,34.07
17130,Bank Transfer,18483.78,104.32
17131,PayPal,14941.79,222.69
17132,PayPal,4718.46,157.3
17133,Bank Transfer,1838.0,70.8
17134,Bank Transfer,674.32,220.76
17136,Bank Transfer,2297.5,52.2
17138,Credit Card,1083.54,67.18
17140,PayPal,674.32,0.0
17141,Bank Transfer,6068.88,251.53
17143,Credit Card,6689.05,0.0
17144,Bank Transfer,1444.72,84.83
17145,PayPal,10708.4,175.7
17146,Bank Transfer,3250.6200000000003,54.41
17149,Bank Transfer,4558.72,82.33
17152,Bank Transfer,4599.26,21.53
17153,Bank Transfer,2022.96,164.82
17154,PayPal,4595.0,147.95
17155,Bank Transfer,15328.849999999999,74.56
17156,Bank Transfer,3611.8,27.0
17158,PayPal,2279.36,120.03
17160,Bank Transfer,7513.6,210.67
17161,Bank Transfer,11140.400000000001,267.04
17162,Credit Card,10514.08,333.73
17163,Credit Card,3378.7200000000003,101.05
17165,PayPal,19004.5,234.36
17166,PayPal,21653.92,226.49
17169,PayPal,2167.08,114.19
17170,Credit Card,1378.5,120.58
17172,Bank Transfer,14392.62,0.0
17174,PayPal,6291.28,90.55
17175,Credit Card,10025.92,204.04
17176,Credit Card,9116.67,257.49
17178,PayPal,4558.72,75.08
17179,Credit Card,2279.36,0.0
17180,Credit Card,4720.24,20.04
17182,Bank Transfer,11396.800000000001,304.28999999999996
17183,Credit Card,674.32,88.71
17185,PayPal,2945.58,31.64
17186,Bank Transfer,1444.72,59.2
17188,Bank Transfer,12833.43,154.74
17191,Credit Card,4334.16,359.85
17192,PayPal,18091.58,315.92
17193,PayPal,4045.92,77.05
17194,PayPal,786.41,147.85
17195,Credit Card,459.5,74.85
17196,Bank Transfer,4718.46,27.83
17198,PayPal,2279.36,86.62
17200,Credit Card,9117.44,0.0
17201,PayPal,361.18,0.0
17202,PayPal,1838.0,174.81
17204,PayPal,18280.96,144.08
17205,Credit Card,1805.9,0.0
17207,Credit Card,6291.28,80.15
17208,PayPal,1083.54,63.99
17209,Credit Card,361.18,0.0
17211,PayPal,6068.88,204.37
17214,Bank Transfer,3371.6,157.82
17217,PayPal,6743.2,148.98
17219,PayPal,2462.04,141.03
17220,Credit Card,4718.46,88.43
